"","Subject","Condition","ListNum","Block","Recall","Direction","Jol"
"4224",88,"D",64,1,0,"U",43
"4225",88,"D",65,1,0,"U",56
"4226",88,"D",66,1,0,"U",50
"4227",88,"D",67,1,0,"U",73
"4228",88,"D",68,1,0,"U",56
"4229",88,"D",69,1,0,"U",89
"4230",88,"D",70,1,0,"U",66
"4231",88,"D",71,1,0,"U",63
"4232",88,"D",72,1,0,"U",100
"4233",88,"D",73,1,0,"U",65
"4234",88,"D",74,1,0,"U",76
"4235",88,"D",75,1,0,"U",23
"4236",88,"D",76,1,0,"U",94
"4237",88,"D",77,1,0,"U",23
"4238",88,"D",78,1,1,"U",86
"4239",88,"D",79,1,0,"U",23
"4240",88,"D",80,1,0,"U",54
"4241",92,"D",1,1,1,"F",5
"4242",92,"D",2,1,1,"F",59
"4243",92,"D",3,1,1,"F",100
"4244",92,"D",4,1,1,"F",99
"4245",92,"D",5,1,1,"F",67
"4246",92,"D",6,1,1,"F",23
"4247",92,"D",7,1,1,"F",54
"4248",92,"D",8,1,1,"F",100
"4249",92,"D",9,1,1,"F",7
"4250",92,"D",10,1,1,"F",20
"4251",92,"D",11,1,1,"F",55
"4252",92,"D",12,1,1,"F",100
"4253",92,"D",13,1,1,"F",100
"4254",92,"D",14,1,1,"F",100
"4255",92,"D",15,1,1,"F",6
"4256",92,"D",16,1,1,"F",100
"4257",92,"D",17,1,1,"F",99
"4258",92,"D",18,1,0,"F",50
"4259",92,"D",19,1,1,"F",100
"4260",92,"D",20,1,1,"F",96
"4261",92,"D",21,1,1,"B",99
"4262",92,"D",22,1,0,"B",45
"4263",92,"D",23,1,1,"B",20
"4264",92,"D",24,1,1,"B",75
"4265",92,"D",25,1,0,"B",98
"4266",92,"D",26,1,1,"B",43
"4267",92,"D",27,1,1,"B",9
"4268",92,"D",28,1,0,"B",100
"4269",92,"D",29,1,1,"B",34
"4270",92,"D",30,1,0,"B",99
"4271",92,"D",31,1,1,"B",25
"4272",92,"D",32,1,1,"B",86
"4273",92,"D",33,1,1,"B",100
"4274",92,"D",34,1,1,"B",80
"4275",92,"D",35,1,0,"B",0
"4276",92,"D",36,1,1,"B",100
"4277",92,"D",37,1,1,"B",1
"4278",92,"D",38,1,0,"B",100
"4279",92,"D",39,1,1,"B",45
"4280",92,"D",40,1,0,"B",100
"4281",92,"D",41,1,1,"S",1005
"4282",92,"D",42,1,1,"S",0
"4283",92,"D",43,1,1,"S",99
"4284",92,"D",44,1,1,"S",100
"4285",92,"D",45,1,1,"S",59
"4286",92,"D",46,1,1,"S",10
"4287",92,"D",47,1,1,"S",42
"4288",92,"D",48,1,1,"S",100
"4289",92,"D",49,1,1,"S",65
"4290",92,"D",50,1,1,"S",32
"4291",92,"D",51,1,1,"S",99
"4292",92,"D",52,1,1,"S",100
"4293",92,"D",53,1,1,"S",87
"4294",92,"D",54,1,1,"S",98
"4295",92,"D",55,1,1,"S",95
"4296",92,"D",56,1,0,"S",0
"4297",92,"D",57,1,1,"S",100
"4298",92,"D",58,1,0,"S",100
"4299",92,"D",59,1,1,"S",99
"4300",92,"D",60,1,1,"S",5
"4301",92,"D",61,1,1,"U",15
"4302",92,"D",62,1,0,"U",0
"4303",92,"D",63,1,1,"U",17
"4304",92,"D",64,1,0,"U",34
"4305",92,"D",65,1,0,"U",0
"4306",92,"D",66,1,0,"U",34
"4307",92,"D",67,1,1,"U",100
"4308",92,"D",68,1,1,"U",21
"4309",92,"D",69,1,0,"U",35
"4310",92,"D",70,1,0,"U",10
"4311",92,"D",71,1,0,"U",3
"4312",92,"D",72,1,0,"U",100
"4313",92,"D",73,1,1,"U",12
"4314",92,"D",74,1,0,"U",100
"4315",92,"D",75,1,1,"U",100
"4316",92,"D",76,1,0,"U",30
"4317",92,"D",77,1,0,"U",60
"4318",92,"D",78,1,1,"U",2
"4319",92,"D",79,1,0,"U",46
"4320",92,"D",80,1,0,"U",17
"4321",96,"D",1,1,1,"F",60
"4322",96,"D",2,1,1,"F",60
"4323",96,"D",3,1,1,"F",40
"4324",96,"D",4,1,1,"F",75
"4325",96,"D",5,1,0,"F",80
"4326",96,"D",6,1,0,"F",30
"4327",96,"D",7,1,1,"F",60
"4328",96,"D",8,1,1,"F",70
"4329",96,"D",9,1,1,"F",70
"4330",96,"D",10,1,1,"F",60
"4331",96,"D",11,1,0,"F",80
"4332",96,"D",12,1,0,"F",70
"4333",96,"D",13,1,1,"F",75
"4334",96,"D",14,1,1,"F",60
"4335",96,"D",15,1,1,"F",60
"4336",96,"D",16,1,1,"F",60
"4337",96,"D",17,1,1,"F",50
"4338",96,"D",18,1,0,"F",70
"4339",96,"D",19,1,0,"F",60
"4340",96,"D",20,1,1,"F",60
"4341",96,"D",21,1,0,"B",70
"4342",96,"D",22,1,0,"B",30
"4343",96,"D",23,1,0,"B",60
"4344",96,"D",24,1,0,"B",30
"4345",96,"D",25,1,0,"B",20
"4346",96,"D",26,1,0,"B",80
"4347",96,"D",27,1,1,"B",60
"4348",96,"D",28,1,1,"B",60
"4349",96,"D",29,1,0,"B",80
"4350",96,"D",30,1,0,"B",70
"4351",96,"D",31,1,0,"B",80
"4352",96,"D",32,1,0,"B",50
"4353",96,"D",33,1,0,"B",60
"4354",96,"D",34,1,0,"B",60
"4355",96,"D",35,1,0,"B",50
"4356",96,"D",36,1,0,"B",60
"4357",96,"D",37,1,0,"B",40
"4358",96,"D",38,1,0,"B",40
"4359",96,"D",39,1,1,"B",60
"4360",96,"D",40,1,1,"B",80
"4361",96,"D",41,1,0,"S",76
"4362",96,"D",42,1,0,"S",80
"4363",96,"D",43,1,0,"S",20
"4364",96,"D",44,1,0,"S",60
"4365",96,"D",45,1,1,"S",50
"4366",96,"D",46,1,1,"S",50
"4367",96,"D",47,1,1,"S",70
"4368",96,"D",48,1,1,"S",80
"4369",96,"D",49,1,0,"S",70
"4370",96,"D",50,1,1,"S",80
"4371",96,"D",51,1,0,"S",90
"4372",96,"D",52,1,1,"S",50
"4373",96,"D",53,1,0,"S",80
"4374",96,"D",54,1,0,"S",20
"4375",96,"D",55,1,0,"S",50
"4376",96,"D",56,1,1,"S",80
"4377",96,"D",57,1,0,"S",30
"4378",96,"D",58,1,0,"S",76
"4379",96,"D",59,1,0,"S",60
"4380",96,"D",60,1,0,"S",30
"4381",96,"D",61,1,0,"U",50
"4382",96,"D",62,1,0,"U",30
"4383",96,"D",63,1,0,"U",30
"4384",96,"D",64,1,0,"U",70
"4385",96,"D",65,1,0,"U",35
"4386",96,"D",66,1,0,"U",20
"4387",96,"D",67,1,0,"U",30
"4388",96,"D",68,1,0,"U",20
"4389",96,"D",69,1,0,"U",30
"4390",96,"D",70,1,0,"U",40
"4391",96,"D",71,1,0,"U",30
"4392",96,"D",72,1,1,"U",70
"4393",96,"D",73,1,0,"U",35
"4394",96,"D",74,1,0,"U",100
"4395",96,"D",75,1,0,"U",50
"4396",96,"D",76,1,0,"U",40
"4397",96,"D",77,1,0,"U",40
"4398",96,"D",78,1,0,"U",20
"4399",96,"D",79,1,0,"U",55
"4400",96,"D",80,1,0,"U",30
"4401",100,"D",1,1,1,"F",80
"4402",100,"D",2,1,1,"F",89
"4403",100,"D",3,1,1,"F",70
"4404",100,"D",4,1,1,"F",60
"4405",100,"D",5,1,1,"F",89
"4406",100,"D",6,1,0,"F",0
"4407",100,"D",7,1,0,"F",15
"4408",100,"D",8,1,1,"F",95
"4409",100,"D",9,1,1,"F",100
"4410",100,"D",10,1,0,"F",80
"4411",100,"D",11,1,1,"F",35
"4412",100,"D",12,1,0,"F",79
"4413",100,"D",13,1,1,"F",80
"4414",100,"D",14,1,1,"F",89
"4415",100,"D",15,1,1,"F",50
"4416",100,"D",16,1,1,"F",70
"4417",100,"D",17,1,0,"F",42
"4418",100,"D",18,1,1,"F",70
"4419",100,"D",19,1,1,"F",100
"4420",100,"D",20,1,1,"F",60
"4421",100,"D",21,1,0,"B",60
"4422",100,"D",22,1,0,"B",50
"4423",100,"D",23,1,0,"B",50
"4424",100,"D",24,1,0,"B",45
"4425",100,"D",25,1,0,"B",70
"4426",100,"D",26,1,0,"B",89
"4427",100,"D",27,1,0,"B",80
"4428",100,"D",28,1,0,"B",50
"4429",100,"D",29,1,0,"B",85
"4430",100,"D",30,1,0,"B",90
"4431",100,"D",31,1,1,"B",80
"4432",100,"D",32,1,1,"B",35
"4433",100,"D",33,1,0,"B",65
"4434",100,"D",34,1,0,"B",45
"4435",100,"D",35,1,1,"B",80
"4436",100,"D",36,1,0,"B",47
"4437",100,"D",37,1,0,"B",50
"4438",100,"D",38,1,0,"B",15
"4439",100,"D",39,1,0,"B",89
"4440",100,"D",40,1,0,"B",70
"4441",100,"D",41,1,1,"S",75
"4442",100,"D",42,1,1,"S",70
"4443",100,"D",43,1,1,"S",80
"4444",100,"D",44,1,1,"S",70
"4445",100,"D",45,1,1,"S",80
"4446",100,"D",46,1,0,"S",25
"4447",100,"D",47,1,0,"S",70
"4448",100,"D",48,1,1,"S",90
"4449",100,"D",49,1,1,"S",89
"4450",100,"D",50,1,0,"S",80
"4451",100,"D",51,1,1,"S",50
"4452",100,"D",52,1,0,"S",70
"4453",100,"D",53,1,1,"S",80
"4454",100,"D",54,1,0,"S",0
"4455",100,"D",55,1,1,"S",55
"4456",100,"D",56,1,1,"S",89
"4457",100,"D",57,1,0,"S",50
"4458",100,"D",58,1,1,"S",60
"4459",100,"D",59,1,0,"S",90
"4460",100,"D",60,1,0,"S",10
"4461",100,"D",61,1,0,"U",15
"4462",100,"D",62,1,0,"U",25
"4463",100,"D",63,1,0,"U",10
"4464",100,"D",64,1,0,"U",20
"4465",100,"D",65,1,0,"U",0
"4466",100,"D",66,1,1,"U",15
"4467",100,"D",67,1,1,"U",60
"4468",100,"D",68,1,1,"U",40
"4469",100,"D",69,1,0,"U",10
"4470",100,"D",70,1,0,"U",89
"4471",100,"D",71,1,0,"U",30
"4472",100,"D",72,1,0,"U",90
"4473",100,"D",73,1,0,"U",0
"4474",100,"D",74,1,1,"U",100
"4475",100,"D",75,1,0,"U",10
"4476",100,"D",76,1,0,"U",15
"4477",100,"D",77,1,0,"U",10
"4478",100,"D",78,1,0,"U",15
"4479",100,"D",79,1,0,"U",10
"4480",100,"D",80,1,1,"U",10
"4481",104,"D",1,1,0,"F",20
"4482",104,"D",2,1,1,"F",90
"4483",104,"D",3,1,1,"F",60
"4484",104,"D",4,1,1,"F",18
"4485",104,"D",5,1,1,"F",30
"4486",104,"D",6,1,1,"F",40
"4487",104,"D",7,1,0,"F",100
"4488",104,"D",8,1,1,"F",100
"4489",104,"D",9,1,1,"F",100
"4490",104,"D",10,1,1,"F",100
"4491",104,"D",11,1,1,"F",100
"4492",104,"D",12,1,1,"F",100
"4493",104,"D",13,1,1,"F",100
"4494",104,"D",14,1,1,"F",49
"4495",104,"D",15,1,1,"F",80
"4496",104,"D",16,1,1,"F",100
"4497",104,"D",17,1,1,"F",50
"4498",104,"D",18,1,0,"F",100
"4499",104,"D",19,1,1,"F",100
"4500",104,"D",20,1,1,"F",15
"4501",104,"D",21,1,0,"B",10
"4502",104,"D",22,1,0,"B",10
"4503",104,"D",23,1,0,"B",40
"4504",104,"D",24,1,0,"B",60
"4505",104,"D",25,1,1,"B",100
"4506",104,"D",26,1,0,"B",20
"4507",104,"D",27,1,0,"B",10
"4508",104,"D",28,1,0,"B",75
"4509",104,"D",29,1,0,"B",60
"4510",104,"D",30,1,0,"B",100
"4511",104,"D",31,1,0,"B",30
"4512",104,"D",32,1,1,"B",100
"4513",104,"D",33,1,1,"B",0
"4514",104,"D",34,1,0,"B",20
"4515",104,"D",35,1,0,"B",10
"4516",104,"D",36,1,1,"B",50
"4517",104,"D",37,1,1,"B",100
"4518",104,"D",38,1,1,"B",23
"4519",104,"D",39,1,1,"B",100
"4520",104,"D",40,1,1,"B",100
"4521",104,"D",41,1,0,"S",75
"4522",104,"D",42,1,0,"S",100
"4523",104,"D",43,1,1,"S",80
"4524",104,"D",44,1,1,"S",100
"4525",104,"D",45,1,1,"S",75
"4526",104,"D",46,1,1,"S",15
"4527",104,"D",47,1,0,"S",100
"4528",104,"D",48,1,0,"S",100
"4529",104,"D",49,1,1,"S",15
"4530",104,"D",50,1,0,"S",10
"4531",104,"D",51,1,1,"S",100
"4532",104,"D",52,1,1,"S",100
"4533",104,"D",53,1,0,"S",75
"4534",104,"D",54,1,0,"S",10
"4535",104,"D",55,1,1,"S",60
"4536",104,"D",56,1,1,"S",100
"4537",104,"D",57,1,0,"S",15
"4538",104,"D",58,1,0,"S",100
"4539",104,"D",59,1,0,"S",100
"4540",104,"D",60,1,0,"S",10
"4541",104,"D",61,1,0,"U",10
"4542",104,"D",62,1,0,"U",10
"4543",104,"D",63,1,0,"U",10
"4544",104,"D",64,1,0,"U",10
"4545",104,"D",65,1,0,"U",10
"4546",104,"D",66,1,0,"U",20
"4547",104,"D",67,1,1,"U",10
"4548",104,"D",68,1,0,"U",10
"4549",104,"D",69,1,0,"U",10
"4550",104,"D",70,1,0,"U",0
"4551",104,"D",71,1,0,"U",10
"4552",104,"D",72,1,1,"U",100
"4553",104,"D",73,1,0,"U",20
"4554",104,"D",74,1,0,"U",100
"4555",104,"D",75,1,0,"U",10
"4556",104,"D",76,1,0,"U",30
"4557",104,"D",77,1,0,"U",10
"4558",104,"D",78,1,0,"U",10
"4559",104,"D",79,1,0,"U",50
"4560",104,"D",80,1,0,"U",30
"4561",108,"D",1,1,1,"F",100
"4562",108,"D",2,1,1,"F",75
"4563",108,"D",3,1,1,"F",100
"4564",108,"D",4,1,0,"F",100
"4565",108,"D",5,1,1,"F",75
"4566",108,"D",6,1,0,"F",50
"4567",108,"D",7,1,0,"F",50
"4568",108,"D",8,1,1,"F",100
"4569",108,"D",9,1,1,"F",100
"4570",108,"D",10,1,1,"F",75
"4571",108,"D",11,1,1,"F",100
"4572",108,"D",12,1,1,"F",75
"4573",108,"D",13,1,1,"F",75
"4574",108,"D",14,1,1,"F",75
"4575",108,"D",15,1,0,"F",100
"4576",108,"D",16,1,1,"F",100
"4577",108,"D",17,1,1,"F",100
"4578",108,"D",18,1,0,"F",100
"4579",108,"D",19,1,0,"F",100
"4580",108,"D",20,1,1,"F",75
"4581",108,"D",21,1,1,"B",85
"4582",108,"D",22,1,0,"B",75
"4583",108,"D",23,1,0,"B",75
"4584",108,"D",24,1,0,"B",1
"4585",108,"D",25,1,0,"B",50
"4586",108,"D",26,1,1,"B",50
"4587",108,"D",27,1,0,"B",75
"4588",108,"D",28,1,1,"B",75
"4589",108,"D",29,1,1,"B",100
"4590",108,"D",30,1,0,"B",75
"4591",108,"D",31,1,0,"B",100
"4592",108,"D",32,1,1,"B",100
"4593",108,"D",33,1,0,"B",100
"4594",108,"D",34,1,0,"B",75
"4595",108,"D",35,1,0,"B",75
"4596",108,"D",36,1,0,"B",50
"4597",108,"D",37,1,0,"B",50
"4598",108,"D",38,1,0,"B",100
"4599",108,"D",39,1,0,"B",75
"4600",108,"D",40,1,0,"B",100
"4601",108,"D",41,1,0,"S",100
"4602",108,"D",42,1,0,"S",75
"4603",108,"D",43,1,0,"S",40
"4604",108,"D",44,1,1,"S",75
"4605",108,"D",45,1,0,"S",100
"4606",108,"D",46,1,1,"S",75
"4607",108,"D",47,1,1,"S",75
"4608",108,"D",48,1,1,"S",75
"4609",108,"D",49,1,1,"S",75
"4610",108,"D",50,1,1,"S",85
"4611",108,"D",51,1,0,"S",100
"4612",108,"D",52,1,1,"S",50
"4613",108,"D",53,1,1,"S",100
"4614",108,"D",54,1,1,"S",50
"4615",108,"D",55,1,0,"S",100
"4616",108,"D",56,1,1,"S",75
"4617",108,"D",57,1,0,"S",1
"4618",108,"D",58,1,0,"S",100
"4619",108,"D",59,1,0,"S",100
"4620",108,"D",60,1,0,"S",1
"4621",108,"D",61,1,0,"U",50
"4622",108,"D",62,1,0,"U",40
"4623",108,"D",63,1,0,"U",50
"4624",108,"D",64,1,0,"U",1
"4625",108,"D",65,1,0,"U",1
"4626",108,"D",66,1,0,"U",40
"4627",108,"D",67,1,0,"U",1
"4628",108,"D",68,1,0,"U",1
"4629",108,"D",69,1,0,"U",1
"4630",108,"D",70,1,0,"U",1
"4631",108,"D",71,1,0,"U",50
"4632",108,"D",72,1,1,"U",75
"4633",108,"D",73,1,0,"U",30
"4634",108,"D",74,1,0,"U",60
"4635",108,"D",75,1,0,"U",50
"4636",108,"D",76,1,0,"U",50
"4637",108,"D",77,1,0,"U",30
"4638",108,"D",78,1,1,"U",85
"4639",108,"D",79,1,0,"U",1
"4640",108,"D",80,1,0,"U",50
"4641",80,"D",1,2,0,"F",55
"4642",80,"D",2,2,1,"F",50
"4643",80,"D",3,2,0,"F",56
"4644",80,"D",4,2,0,"F",56
"4645",80,"D",5,2,1,"F",67
"4646",80,"D",6,2,0,"F",67
"4647",80,"D",7,2,0,"F",67
"4648",80,"D",8,2,0,"F",76
"4649",80,"D",9,2,1,"F",67
"4650",80,"D",10,2,0,"F",56
"4651",80,"D",11,2,0,"F",67
"4652",80,"D",12,2,1,"F",67
"4653",80,"D",13,2,0,"F",56
"4654",80,"D",14,2,0,"F",78
"4655",80,"D",15,2,0,"F",67
"4656",80,"D",16,2,1,"F",67
"4657",80,"D",17,2,1,"F",56
"4658",80,"D",18,2,1,"F",57
"4659",80,"D",19,2,1,"F",56
"4660",80,"D",20,2,0,"F",56
"4661",80,"D",21,2,0,"B",56
"4662",80,"D",22,2,0,"B",56
"4663",80,"D",23,2,0,"B",56
"4664",80,"D",24,2,0,"B",67
"4665",80,"D",25,2,0,"B",67
"4666",80,"D",26,2,0,"B",67
"4667",80,"D",27,2,0,"B",56
"4668",80,"D",28,2,0,"B",56
"4669",80,"D",29,2,1,"B",67
"4670",80,"D",30,2,0,"B",56
"4671",80,"D",31,2,1,"B",56
"4672",80,"D",32,2,0,"B",56
"4673",80,"D",33,2,0,"B",56
"4674",80,"D",34,2,0,"B",67
"4675",80,"D",35,2,0,"B",56
"4676",80,"D",36,2,1,"B",67
"4677",80,"D",37,2,0,"B",67
"4678",80,"D",38,2,0,"B",67
"4679",80,"D",39,2,1,"B",78
"4680",80,"D",40,2,0,"B",55
"4681",80,"D",41,2,0,"S",100
"4682",80,"D",42,2,1,"S",30
"4683",80,"D",43,2,0,"S",67
"4684",80,"D",44,2,0,"S",78
"4685",80,"D",45,2,0,"S",78
"4686",80,"D",46,2,0,"S",67
"4687",80,"D",47,2,0,"S",55
"4688",80,"D",48,2,1,"S",67
"4689",80,"D",49,2,0,"S",67
"4690",80,"D",50,2,0,"S",56
"4691",80,"D",51,2,1,"S",56
"4692",80,"D",52,2,0,"S",66
"4693",80,"D",53,2,0,"S",67
"4694",80,"D",54,2,0,"S",67
"4695",80,"D",55,2,0,"S",67
"4696",80,"D",56,2,1,"S",56
"4697",80,"D",57,2,0,"S",56
"4698",80,"D",58,2,1,"S",67
"4699",80,"D",59,2,0,"S",67
"4700",80,"D",60,2,1,"S",56
"4701",80,"D",61,2,0,"U",67
"4702",80,"D",62,2,0,"U",56
"4703",80,"D",63,2,0,"U",67
"4704",80,"D",64,2,0,"U",56
"4705",80,"D",65,2,0,"U",56
"4706",80,"D",66,2,0,"U",67
"4707",80,"D",67,2,0,"U",67
"4708",80,"D",68,2,0,"U",56
"4709",80,"D",69,2,0,"U",50
"4710",80,"D",70,2,0,"U",67
"4711",80,"D",71,2,0,"U",67
"4712",80,"D",72,2,0,"U",56
"4713",80,"D",73,2,0,"U",67
"4714",80,"D",74,2,0,"U",50
"4715",80,"D",75,2,0,"U",67
"4716",80,"D",76,2,0,"U",50
"4717",80,"D",77,2,0,"U",3
"4718",80,"D",78,2,0,"U",55
"4719",80,"D",79,2,0,"U",67
"4720",80,"D",80,2,0,"U",56
"4721",84,"D",1,2,1,"F",64
"4722",84,"D",2,2,1,"F",10
"4723",84,"D",3,2,1,"F",5
"4724",84,"D",4,2,0,"F",0
"4725",84,"D",5,2,1,"F",100
"4726",84,"D",6,2,0,"F",10
"4727",84,"D",7,2,0,"F",100
"4728",84,"D",8,2,1,"F",89
"4729",84,"D",9,2,1,"F",0
"4730",84,"D",10,2,1,"F",100
"4731",84,"D",11,2,1,"F",86
"4732",84,"D",12,2,1,"F",50
"4733",84,"D",13,2,1,"F",97
"4734",84,"D",14,2,0,"F",100
"4735",84,"D",15,2,0,"F",100
"4736",84,"D",16,2,0,"F",100
"4737",84,"D",17,2,1,"F",100
"4738",84,"D",18,2,1,"F",64
"4739",84,"D",19,2,1,"F",100
"4740",84,"D",20,2,1,"F",100
"4741",84,"D",21,2,0,"B",0
"4742",84,"D",22,2,1,"B",100
"4743",84,"D",23,2,0,"B",100
"4744",84,"D",24,2,0,"B",100
"4745",84,"D",25,2,0,"B",100
"4746",84,"D",26,2,0,"B",3
"4747",84,"D",27,2,0,"B",4
"4748",84,"D",28,2,0,"B",1
"4749",84,"D",29,2,1,"B",100
"4750",84,"D",30,2,0,"B",90
"4751",84,"D",31,2,0,"B",100
"4752",84,"D",32,2,0,"B",64
"4753",84,"D",33,2,0,"B",0
"4754",84,"D",34,2,0,"B",75
"4755",84,"D",35,2,0,"B",100
"4756",84,"D",36,2,1,"B",0
"4757",84,"D",37,2,1,"B",100
"4758",84,"D",38,2,0,"B",1
"4759",84,"D",39,2,1,"B",100
"4760",84,"D",40,2,0,"B",0
"4761",84,"D",41,2,0,"S",100
"4762",84,"D",42,2,0,"S",100
"4763",84,"D",43,2,0,"S",100
"4764",84,"D",44,2,0,"S",100
"4765",84,"D",45,2,0,"S",100
"4766",84,"D",46,2,1,"S",100
"4767",84,"D",47,2,0,"S",90
"4768",84,"D",48,2,1,"S",90
"4769",84,"D",49,2,1,"S",86
"4770",84,"D",50,2,1,"S",1
"4771",84,"D",51,2,1,"S",100
"4772",84,"D",52,2,1,"S",100
"4773",84,"D",53,2,0,"S",100
"4774",84,"D",54,2,0,"S",100
"4775",84,"D",55,2,0,"S",100
"4776",84,"D",56,2,1,"S",100
"4777",84,"D",57,2,1,"S",80
"4778",84,"D",58,2,0,"S",100
"4779",84,"D",59,2,0,"S",1
"4780",84,"D",60,2,1,"S",100
"4781",84,"D",61,2,0,"U",97
"4782",84,"D",62,2,0,"U",50
"4783",84,"D",63,2,0,"U",1
"4784",84,"D",64,2,0,"U",3
"4785",84,"D",65,2,0,"U",65
"4786",84,"D",66,2,0,"U",10
"4787",84,"D",67,2,0,"U",1
"4788",84,"D",68,2,0,"U",1
"4789",84,"D",69,2,0,"U",85
"4790",84,"D",70,2,0,"U",53
"4791",84,"D",71,2,0,"U",20
"4792",84,"D",72,2,0,"U",1
"4793",84,"D",73,2,1,"U",0
"4794",84,"D",74,2,0,"U",76
"4795",84,"D",75,2,0,"U",43
"4796",84,"D",76,2,0,"U",6
"4797",84,"D",77,2,0,"U",1
"4798",84,"D",78,2,0,"U",1
"4799",84,"D",79,2,0,"U",100
"4800",84,"D",80,2,0,"U",1
"4801",88,"D",1,2,1,"F",100
"4802",88,"D",2,2,1,"F",100
"4803",88,"D",3,2,1,"F",100
"4804",88,"D",4,2,0,"F",12
"4805",88,"D",5,2,1,"F",100
"4806",88,"D",6,2,1,"F",100
"4807",88,"D",7,2,0,"F",35
"4808",88,"D",8,2,0,"F",90
"4809",88,"D",9,2,0,"F",100
"4810",88,"D",10,2,1,"F",98
"4811",88,"D",11,2,0,"F",86
"4812",88,"D",12,2,1,"F",90
"4813",88,"D",13,2,0,"F",55
"4814",88,"D",14,2,0,"F",100
"4815",88,"D",15,2,0,"F",12
"4816",88,"D",16,2,0,"F",100
"4817",88,"D",17,2,0,"F",55
"4818",88,"D",18,2,1,"F",36
"4819",88,"D",19,2,1,"F",90
"4820",88,"D",20,2,0,"F",36
"4821",88,"D",21,2,0,"B",1
"4822",88,"D",22,2,0,"B",100
"4823",88,"D",23,2,0,"B",100
"4824",88,"D",24,2,0,"B",100
"4825",88,"D",25,2,0,"B",20
"4826",88,"D",26,2,0,"B",89
"4827",88,"D",27,2,1,"B",100
"4828",88,"D",28,2,0,"B",100
"4829",88,"D",29,2,0,"B",10
"4830",88,"D",30,2,0,"B",36
"4831",88,"D",31,2,0,"B",82
"4832",88,"D",32,2,0,"B",96
"4833",88,"D",33,2,0,"B",20
"4834",88,"D",34,2,0,"B",70
"4835",88,"D",35,2,0,"B",55
"4836",88,"D",36,2,0,"B",79
"4837",88,"D",37,2,0,"B",100
"4838",88,"D",38,2,0,"B",13
"4839",88,"D",39,2,0,"B",100
"4840",88,"D",40,2,0,"B",44
"4841",88,"D",41,2,0,"S",100
"4842",88,"D",42,2,1,"S",85
"4843",88,"D",43,2,0,"S",36
"4844",88,"D",44,2,0,"S",55
"4845",88,"D",45,2,0,"S",100
"4846",88,"D",46,2,0,"S",56
"4847",88,"D",47,2,1,"S",100
"4848",88,"D",48,2,1,"S",100
"4849",88,"D",49,2,1,"S",100
"4850",88,"D",50,2,0,"S",94
"4851",88,"D",51,2,1,"S",100
"4852",88,"D",52,2,0,"S",30
"4853",88,"D",53,2,1,"S",100
"4854",88,"D",54,2,0,"S",16
"4855",88,"D",55,2,0,"S",100
"4856",88,"D",56,2,1,"S",100
"4857",88,"D",57,2,1,"S",100
"4858",88,"D",58,2,1,"S",100
"4859",88,"D",59,2,0,"S",2
"4860",88,"D",60,2,1,"S",86
"4861",88,"D",61,2,0,"U",2
"4862",88,"D",62,2,0,"U",25
"4863",88,"D",63,2,0,"U",63
"4864",88,"D",64,2,0,"U",25
"4865",88,"D",65,2,0,"U",22
"4866",88,"D",66,2,0,"U",19
"4867",88,"D",67,2,0,"U",45
"4868",88,"D",68,2,0,"U",47
"4869",88,"D",69,2,0,"U",1
"4870",88,"D",70,2,0,"U",61
"4871",88,"D",71,2,0,"U",25
"4872",88,"D",72,2,0,"U",32
"4873",88,"D",73,2,0,"U",40
"4874",88,"D",74,2,0,"U",36
"4875",88,"D",75,2,0,"U",25
"4876",88,"D",76,2,0,"U",50
"4877",88,"D",77,2,0,"U",43
"4878",88,"D",78,2,0,"U",13
"4879",88,"D",79,2,0,"U",23
"4880",88,"D",80,2,0,"U",41
"4881",92,"D",1,2,1,"F",100
"4882",92,"D",2,2,1,"F",57
"4883",92,"D",3,2,1,"F",30
"4884",92,"D",4,2,1,"F",97
"4885",92,"D",5,2,0,"F",55
"4886",92,"D",6,2,0,"F",96
"4887",92,"D",7,2,0,"F",59
"4888",92,"D",8,2,1,"F",78
"4889",92,"D",9,2,1,"F",100
"4890",92,"D",10,2,0,"F",52
"4891",92,"D",11,2,1,"F",1
"4892",92,"D",12,2,1,"F",99
"4893",92,"D",13,2,1,"F",89
"4894",92,"D",14,2,0,"F",2
"4895",92,"D",15,2,1,"F",100
"4896",92,"D",16,2,1,"F",49
"4897",92,"D",17,2,1,"F",89
"4898",92,"D",18,2,1,"F",89
"4899",92,"D",19,2,1,"F",89
"4900",92,"D",20,2,0,"F",9
"4901",92,"D",21,2,0,"B",92
"4902",92,"D",22,2,1,"B",48
"4903",92,"D",23,2,0,"B",100
"4904",92,"D",24,2,1,"B",100
"4905",92,"D",25,2,1,"B",7
"4906",92,"D",26,2,0,"B",81
"4907",92,"D",27,2,0,"B",13
"4908",92,"D",28,2,0,"B",99
"4909",92,"D",29,2,1,"B",78
"4910",92,"D",30,2,0,"B",43
"4911",92,"D",31,2,0,"B",87
"4912",92,"D",32,2,0,"B",9
"4913",92,"D",33,2,0,"B",95
"4914",92,"D",34,2,0,"B",41
"4915",92,"D",35,2,0,"B",99
"4916",92,"D",36,2,1,"B",68
"4917",92,"D",37,2,0,"B",72
"4918",92,"D",38,2,1,"B",13
"4919",92,"D",39,2,0,"B",34
"4920",92,"D",40,2,0,"B",100
"4921",92,"D",41,2,1,"S",100
