Subject,Condition,ListNum,Jol,Recall,Direction,block
8,D,q38,50,0,B,1
8,D,q39,70,0,B,1
8,D,q40,70,100,B,1
8,D,q41,70,0,S,1
8,D,q42,80,100,S,1
8,D,q43,80,100,S,1
8,D,q44,70,100,S,1
8,D,q45,50,100,S,1
8,D,q46,70,0,S,1
8,D,q47,60,100,S,1
8,D,q48,60,0,S,1
8,D,q49,60,0,S,1
8,D,q50,70,100,S,1
8,D,q51,60,100,S,1
8,D,q52,50,100,S,1
8,D,q53,70,0,S,1
8,D,q54,60,0,S,1
8,D,q55,70,0,S,1
8,D,q56,30,100,S,1
8,D,q57,60,0,S,1
8,D,q58,50,0,S,1
8,D,q59,70,100,S,1
8,D,q60,60,0,U,1
8,D,q61,60,0,U,1
8,D,q62,40,0,U,1
8,D,q63,60,0,U,1
8,D,q64,50,0,U,1
8,D,q65,50,0,U,1
8,D,q66,70,0,U,1
8,D,q67,80,0,U,1
8,D,q68,60,0,U,1
8,D,q69,40,0,U,1
8,D,q70,40,0,U,1
8,D,q71,40,0,U,1
8,D,q72,70,0,S,1
8,D,q73,50,0,U,1
8,D,q74,40,0,U,1
8,D,q75,70,0,U,1
8,D,q76,50,0,U,1
8,D,q77,40,0,U,1
8,D,q78,80,0,U,1
8,D,q79,30,0,U,1
8,D,q80,40,0,U,1
8,D,q81,60,0,F,2
8,D,q82,60,0,F,2
8,D,q83,60,100,F,2
8,D,q84,40,0,F,2
8,D,q85,70,100,F,2
8,D,q86,5,0,F,2
8,D,q87,44,0,F,2
8,D,q88,70,100,F,2
8,D,q89,60,0,F,2
8,D,q90,60,0,F,2
8,D,q91,20,0,F,2
8,D,q92,60,0,F,2
8,D,q93,40,100,F,2
8,D,q94,30,0,F,2
8,D,q95,60,0,F,2
8,D,q96,60,100,F,2
8,D,q97,60,0,F,2
8,D,q98,67,100,F,2
8,D,q99,0,100,F,2
8,D,q100,73,0,F,2
8,D,q101,50,0,B,2
8,D,q102,50,100,B,2
8,D,q103,50,0,B,2
8,D,q104,40,0,B,2
8,D,q105,40,0,B,2
8,D,q106,40,0,B,2
8,D,q107,60,0,B,2
8,D,q108,33,0,B,2
8,D,q109,100,0,B,2
8,D,q110,40,0,B,2
8,D,q111,5,0,B,2
8,D,q112,50,0,B,2
8,D,q113,40,0,B,2
8,D,q114,60,100,B,2
8,D,q115,70,0,B,2
8,D,q116,6,100,B,2
8,D,q117,50,0,B,2
8,D,q118,40,0,B,2
8,D,q119,40,0,B,2
8,D,q120,10,0,B,2
8,D,q121,60,100,S,2
8,D,q122,44,0,S,2
8,D,q123,30,0,S,2
8,D,q124,60,0,S,2
8,D,q125,30,0,S,2
8,D,q126,34,0,S,2
8,D,q127,60,0,S,2
8,D,q128,60,100,S,2
8,D,q129,40,100,S,2
8,D,q130,30,100,S,2
8,D,q131,70,100,S,2
8,D,q132,60,0,S,2
8,D,q133,50,0,S,2
8,D,q134,60,100,S,2
8,D,q135,55,100,S,2
8,D,q136,0,0,S,2
8,D,q137,50,0,S,2
8,D,q138,7,100,S,2
8,D,q139,90,100,S,2
8,D,q140,30,100,S,2
8,D,q141,70,0,U,2
8,D,q142,70,0,U,2
8,D,q143,20,0,U,2
8,D,q144,40,100,U,2
8,D,q145,1,0,U,2
8,D,q146,70,0,U,2
8,D,q147,50,0,U,2
8,D,q148,40,0,U,2
8,D,q149,20,0,U,2
8,D,q150,50,0,U,2
8,D,q151,70,0,U,2
8,D,q152,50,0,U,2
8,D,q153,50,0,U,2
8,D,q154,30,0,U,2
8,D,q155,60,0,U,2
8,D,q156,60,0,U,2
8,D,q157,40,0,U,2
8,D,q158,20,0,U,2
8,D,q159,50,0,U,2
8,D,q160,70,0,U,2
16,D,q1,34,0,F,1
16,D,q2,78,100,F,1
16,D,q3,11,100,F,1
16,D,q4,32,100,F,1
16,D,q5,78,100,F,1
16,D,q6,67,0,F,1
16,D,q7,57,0,F,1
16,D,q8,67,100,F,1
16,D,q9,14,100,F,1
16,D,q10,77,0,F,1
16,D,q11,33,0,F,1
16,D,q12,78,100,F,1
16,D,q13,87,100,F,1
16,D,q14,78,0,F,1
16,D,q15,76,100,F,1
16,D,q16,65,100,F,1
16,D,q17,67,100,F,1
16,D,q18,77,100,F,1
16,D,q19,90,100,F,1
16,D,q20,11,0,F,1
16,D,q21,55,0,B,1
16,D,q22,23,0,B,1
16,D,q23,25,100,B,1
16,D,q24,0,0,B,1
16,D,q25,5,0,B,1
16,D,q26,66,0,B,1
16,D,q27,24,0,B,1
16,D,q28,68,0,B,1
16,D,q29,79,0,B,1
16,D,q30,97,0,B,1
16,D,q31,32,100,B,1
16,D,q32,22,0,B,1
16,D,q33,43,0,B,1
16,D,q34,1,0,B,1
16,D,q35,3,0,B,1
16,D,q36,12,0,B,1
16,D,q37,2,0,B,1
16,D,q38,15,0,B,1
16,D,q39,45,100,B,1
16,D,q40,78,0,B,1
16,D,q41,45,100,S,1
16,D,q42,45,0,S,1
16,D,q43,76,100,S,1
16,D,q44,23,100,S,1
16,D,q45,23,0,S,1
16,D,q46,10,0,S,1
16,D,q47,98,100,S,1
16,D,q48,90,100,S,1
16,D,q49,78,100,S,1
16,D,q50,88,0,S,1
16,D,q51,60,0,S,1
16,D,q52,78,100,S,1
16,D,q53,87,100,S,1
16,D,q54,25,100,S,1
16,D,q55,56,100,S,1
16,D,q56,67,100,S,1
16,D,q57,13,0,S,1
16,D,q58,100,100,S,1
16,D,q59,54,100,S,1
16,D,q60,13,0,U,1
16,D,q61,14,0,U,1
16,D,q62,22,0,U,1
16,D,q63,12,0,U,1
16,D,q64,34,0,U,1
16,D,q65,12,0,U,1
16,D,q66,43,0,U,1
16,D,q67,23,0,U,1
16,D,q68,98,0,U,1
16,D,q69,56,0,U,1
16,D,q70,13,0,U,1
16,D,q71,11,0,U,1
16,D,q72,67,100,S,1
16,D,q73,56,100,U,1
16,D,q74,41,0,U,1
16,D,q75,32,0,U,1
16,D,q76,67,0,U,1
16,D,q77,21,0,U,1
16,D,q78,12,0,U,1
16,D,q79,11,100,U,1
16,D,q80,7,0,U,1
16,D,q81,67,100,F,2
16,D,q82,78,100,F,2
16,D,q83,56,100,F,2
16,D,q84,12,0,F,2
16,D,q85,87,100,F,2
16,D,q86,89,100,F,2
16,D,q87,34,0,F,2
16,D,q88,76,100,F,2
16,D,q89,67,100,F,2
16,D,q90,98,0,F,2
16,D,q91,99,100,F,2
16,D,q92,87,100,F,2
16,D,q93,65,100,F,2
16,D,q94,43,100,F,2
16,D,q95,78,0,F,2
16,D,q96,87,100,F,2
16,D,q97,54,0,F,2
16,D,q98,97,100,F,2
16,D,q99,100,0,F,2
16,D,q100,54,100,F,2
16,D,q101,34,0,B,2
16,D,q102,67,0,B,2
16,D,q103,64,0,B,2
16,D,q104,76,0,B,2
16,D,q105,98,100,B,2
16,D,q106,54,0,B,2
16,D,q107,87,100,B,2
16,D,q108,54,0,B,2
16,D,q109,87,100,B,2
16,D,q110,50,0,B,2
16,D,q111,45,0,B,2
16,D,q112,8,100,B,2
16,D,q113,45,0,B,2
16,D,q114,32,100,B,2
16,D,q115,89,0,B,2
16,D,q116,68,100,B,2
16,D,q117,80,100,B,2
16,D,q118,22,0,B,2
16,D,q119,95,0,B,2
16,D,q120,98,0,B,2
16,D,q121,56,100,S,2
16,D,q122,78,0,S,2
16,D,q123,45,0,S,2
16,D,q124,34,0,S,2
16,D,q125,34,0,S,2
16,D,q126,56,0,S,2
16,D,q127,89,100,S,2
16,D,q128,56,100,S,2
16,D,q129,89,100,S,2
16,D,q130,79,100,S,2
16,D,q131,90,100,S,2
16,D,q132,97,100,S,2
16,D,q133,98,100,S,2
16,D,q134,65,100,S,2
16,D,q135,89,100,S,2
16,D,q136,89,100,S,2
16,D,q137,43,0,S,2
16,D,q138,90,100,S,2
16,D,q139,5,100,S,2
16,D,q140,54,100,S,2
16,D,q141,21,0,U,2
16,D,q142,12,0,U,2
16,D,q143,12,0,U,2
16,D,q144,32,0,U,2
16,D,q145,67,0,U,2
16,D,q146,56,0,U,2
16,D,q147,34,0,U,2
16,D,q148,32,0,U,2
16,D,q149,34,0,U,2
16,D,q150,54,0,U,2
16,D,q151,76,0,U,2
16,D,q152,64,0,U,2
16,D,q153,34,0,U,2
16,D,q154,79,0,U,2
16,D,q155,23,0,U,2
16,D,q156,22,0,U,2
16,D,q157,23,0,U,2
16,D,q158,65,0,U,2
16,D,q159,12,0,U,2
16,D,q160,12,0,U,2
20,D,q1,94,100,F,1
20,D,q2,97,100,F,1
20,D,q3,0,100,F,1
20,D,q4,87,0,F,1
20,D,q5,96,100,F,1
20,D,q6,34,0,F,1
20,D,q7,100,100,F,1
20,D,q8,100,100,F,1
20,D,q9,98,100,F,1
20,D,q10,93,100,F,1
20,D,q11,100,100,F,1
20,D,q12,100,100,F,1
20,D,q13,100,100,F,1
20,D,q14,90,100,F,1
20,D,q15,89,100,F,1
20,D,q16,95,100,F,1
20,D,q17,100,100,F,1
20,D,q18,100,100,F,1
20,D,q19,100,100,F,1
20,D,q20,100,100,F,1
20,D,q21,84,100,B,1
20,D,q22,96,0,B,1
20,D,q23,100,0,B,1
20,D,q24,91,100,B,1
20,D,q25,15,0,B,1
20,D,q26,78,0,B,1
20,D,q27,95,100,B,1
20,D,q28,100,0,B,1
20,D,q29,89,0,B,1
20,D,q30,94,0,B,1
20,D,q31,100,0,B,1
20,D,q32,97,0,B,1
20,D,q33,90,0,B,1
20,D,q34,23,100,B,1
20,D,q35,89,0,B,1
20,D,q36,92,0,B,1
20,D,q37,98,100,B,1
20,D,q38,96,0,B,1
20,D,q39,34,100,B,1
20,D,q40,100,100,B,1
20,D,q41,100,100,S,1
20,D,q42,100,100,S,1
20,D,q43,100,100,S,1
20,D,q44,94,0,S,1
20,D,q45,100,100,S,1
20,D,q46,100,100,S,1
20,D,q47,100,100,S,1
20,D,q48,100,0,S,1
20,D,q49,100,100,S,1
20,D,q50,90,100,S,1
20,D,q51,98,0,S,1
20,D,q52,100,0,S,1
20,D,q53,95,100,S,1
20,D,q54,24,0,S,1
20,D,q55,65,0,S,1
20,D,q56,34,100,S,1
20,D,q57,34,100,S,1
20,D,q58,100,100,S,1
20,D,q59,93,100,S,1
20,D,q60,72,0,U,1
20,D,q61,87,0,U,1
20,D,q62,75,0,U,1
20,D,q63,15,0,U,1
20,D,q64,20,0,U,1
20,D,q65,45,0,U,1
20,D,q66,30,0,U,1
20,D,q67,18,0,U,1
20,D,q68,45,0,U,1
20,D,q69,65,0,U,1
20,D,q70,4,0,U,1
20,D,q71,20,0,U,1
20,D,q72,26,100,S,1
20,D,q73,45,0,U,1
20,D,q74,23,0,U,1
20,D,q75,23,0,U,1
20,D,q76,96,100,U,1
20,D,q77,11,0,U,1
20,D,q78,18,100,U,1
20,D,q79,34,0,U,1
20,D,q80,23,0,U,1
20,D,q81,100,100,F,2
20,D,q82,92,100,F,2
20,D,q83,100,100,F,2
20,D,q84,100,100,F,2
20,D,q85,100,0,F,2
20,D,q86,100,0,F,2
20,D,q87,24,100,F,2
20,D,q88,100,0,F,2
20,D,q89,100,100,F,2
20,D,q90,100,0,F,2
20,D,q91,89,100,F,2
20,D,q92,100,100,F,2
20,D,q93,94,100,F,2
20,D,q94,78,100,F,2
20,D,q95,100,100,F,2
20,D,q96,90,100,F,2
20,D,q97,100,100,F,2
20,D,q98,90,100,F,2
20,D,q99,100,100,F,2
20,D,q100,100,0,F,2
20,D,q101,78,100,B,2
20,D,q102,100,100,B,2
20,D,q103,100,0,B,2
20,D,q104,98,100,B,2
20,D,q105,89,0,B,2
20,D,q106,100,0,B,2
20,D,q107,100,100,B,2
20,D,q108,90,0,B,2
20,D,q109,89,100,B,2
20,D,q110,45,100,B,2
20,D,q111,100,0,B,2
20,D,q112,0,0,B,2
20,D,q113,100,100,B,2
20,D,q114,100,100,B,2
20,D,q115,100,100,B,2
20,D,q116,34,0,B,2
20,D,q117,0,0,B,2
20,D,q118,39,0,B,2
20,D,q119,56,0,B,2
20,D,q120,87,0,B,2
20,D,q121,100,0,S,2
20,D,q122,97,0,S,2
20,D,q123,76,100,S,2
20,D,q124,89,0,S,2
20,D,q125,87,0,S,2
20,D,q126,100,100,S,2
20,D,q127,98,100,S,2
20,D,q128,100,100,S,2
20,D,q129,26,100,S,2
20,D,q130,100,100,S,2
20,D,q131,100,0,S,2
20,D,q132,89,0,S,2
20,D,q133,23,100,S,2
20,D,q134,18,0,S,2
20,D,q135,96,100,S,2
20,D,q136,100,100,S,2
20,D,q137,97,100,S,2
20,D,q138,100,0,S,2
20,D,q139,93,100,S,2
20,D,q140,100,100,S,2
20,D,q141,24,0,U,2
20,D,q142,24,0,U,2
20,D,q143,56,100,U,2
20,D,q144,56,100,U,2
20,D,q145,96,100,U,2
20,D,q146,45,100,U,2
20,D,q147,45,100,U,2
20,D,q148,90,100,U,2
20,D,q149,95,100,U,2
20,D,q150,35,100,U,2
20,D,q151,45,100,U,2
20,D,q152,98,100,U,2
20,D,q153,34,100,U,2
20,D,q154,45,100,U,2
20,D,q155,25,100,U,2
20,D,q156,24,100,U,2
20,D,q157,27,100,U,2
20,D,q158,26,100,U,2
20,D,q159,34,100,U,2
20,D,q160,54,100,U,2
24,D,q1,75,100,F,1
24,D,q2,50,100,F,1
24,D,q3,75,0,F,1
24,D,q4,50,100,F,1
24,D,q5,50,100,F,1
24,D,q6,50,100,F,1
24,D,q7,50,0,F,1
24,D,q8,50,100,F,1
24,D,q9,75,100,F,1
24,D,q10,75,100,F,1
24,D,q11,50,100,F,1
24,D,q12,50,100,F,1
24,D,q13,50,100,F,1
24,D,q14,75,0,F,1
24,D,q15,50,100,F,1
24,D,q16,50,100,F,1
24,D,q17,75,100,F,1
24,D,q18,50,0,F,1
24,D,q19,75,100,F,1
24,D,q20,75,100,F,1
24,D,q21,25,0,B,1
24,D,q22,75,100,B,1
24,D,q23,50,0,B,1
24,D,q24,50,100,B,1
24,D,q25,50,0,B,1
24,D,q26,75,100,B,1
24,D,q27,25,0,B,1
24,D,q28,50,0,B,1
24,D,q29,50,100,B,1
24,D,q30,50,0,B,1
24,D,q31,75,0,B,1
24,D,q32,75,100,B,1
24,D,q33,75,0,B,1
24,D,q34,50,0,B,1
24,D,q35,75,100,B,1
24,D,q36,50,100,B,1
24,D,q37,50,0,B,1
24,D,q38,50,0,B,1
24,D,q39,50,0,B,1
24,D,q40,75,100,B,1
24,D,q41,75,100,S,1
24,D,q42,75,100,S,1
24,D,q43,75,100,S,1
24,D,q44,75,100,S,1
24,D,q45,50,100,S,1
24,D,q46,50,100,S,1
24,D,q47,76,100,S,1
24,D,q48,75,0,S,1
24,D,q49,50,100,S,1
24,D,q50,75,100,S,1
24,D,q51,50,100,S,1
24,D,q52,75,100,S,1
24,D,q53,50,0,S,1
24,D,q54,50,100,S,1
24,D,q55,50,100,S,1
24,D,q56,75,100,S,1
24,D,q57,25,0,S,1
24,D,q58,75,100,S,1
24,D,q59,75,100,S,1
24,D,q60,25,0,U,1
24,D,q61,25,0,U,1
24,D,q62,25,0,U,1
24,D,q63,25,0,U,1
24,D,q64,25,100,U,1
24,D,q65,25,0,U,1
24,D,q66,25,100,U,1
24,D,q67,25,0,U,1
24,D,q68,25,0,U,1
24,D,q69,50,0,U,1
24,D,q70,0,0,U,1
24,D,q71,25,0,U,1
24,D,q72,75,0,S,1
24,D,q73,25,0,U,1
24,D,q74,25,100,U,1
24,D,q75,25,0,U,1
24,D,q76,25,0,U,1
24,D,q77,25,0,U,1
24,D,q78,50,100,U,1
24,D,q79,25,0,U,1
24,D,q80,25,0,U,1
24,D,q81,50,0,F,2
24,D,q82,50,100,F,2
24,D,q83,50,100,F,2
24,D,q84,25,100,F,2
24,D,q85,50,100,F,2
24,D,q86,50,0,F,2
24,D,q87,50,0,F,2
24,D,q88,50,100,F,2
24,D,q89,50,0,F,2
24,D,q90,75,0,F,2
24,D,q91,25,100,F,2
24,D,q92,75,100,F,2
24,D,q93,75,0,F,2
24,D,q94,75,100,F,2
24,D,q95,50,100,F,2
24,D,q96,75,100,F,2
24,D,q97,50,100,F,2
24,D,q98,50,100,F,2
24,D,q99,75,100,F,2
24,D,q100,50,100,F,2
24,D,q101,50,100,B,2
24,D,q102,75,100,B,2
24,D,q103,50,100,B,2
24,D,q104,75,0,B,2
24,D,q105,50,0,B,2
24,D,q106,25,0,B,2
24,D,q107,50,0,B,2
24,D,q108,50,0,B,2
24,D,q109,75,100,B,2
24,D,q110,50,100,B,2
24,D,q111,75,0,B,2
24,D,q112,50,0,B,2
24,D,q113,75,100,B,2
24,D,q114,50,100,B,2
24,D,q115,75,100,B,2
24,D,q116,75,100,B,2
24,D,q117,75,100,B,2
24,D,q118,75,0,B,2
24,D,q119,50,100,B,2
24,D,q120,50,100,B,2
24,D,q121,75,100,S,2
24,D,q122,50,100,S,2
24,D,q123,50,100,S,2
24,D,q124,50,0,S,2
24,D,q125,50,100,S,2
24,D,q126,50,0,S,2
24,D,q127,50,0,S,2
24,D,q128,50,100,S,2
24,D,q129,50,0,S,2
24,D,q130,50,100,S,2
24,D,q131,75,100,S,2
24,D,q132,75,100,S,2
24,D,q133,75,100,S,2
24,D,q134,50,100,S,2
24,D,q135,50,0,S,2
24,D,q136,50,0,S,2
24,D,q137,50,100,S,2
24,D,q138,50,100,S,2
24,D,q139,50,100,S,2
24,D,q140,75,100,S,2
24,D,q141,25,0,U,2
24,D,q142,25,0,U,2
24,D,q143,25,0,U,2
24,D,q144,25,0,U,2
24,D,q145,25,0,U,2
24,D,q146,25,0,U,2
24,D,q147,50,100,U,2
24,D,q148,25,0,U,2
24,D,q149,25,100,U,2
24,D,q150,25,0,U,2
24,D,q151,25,0,U,2
24,D,q152,25,0,U,2
24,D,q153,50,0,U,2
24,D,q154,25,100,U,2
24,D,q155,25,0,U,2
24,D,q156,25,100,U,2
24,D,q157,25,0,U,2
24,D,q158,25,0,U,2
24,D,q159,25,0,U,2
24,D,q160,25,100,U,2
