"","Subject","Condition","ListNum","Block","Recall","Subject","Condition","ListNum","Block","Direction","Jol"
"1757",46,"B",77,2,0,46,"B",77,2,"U",10
"1758",46,"B",78,2,1,46,"B",78,2,"U",10
"1759",46,"B",79,2,1,46,"B",79,2,"U",10
"1760",46,"B",80,2,0,46,"B",80,2,"U",10
"1761",50,"B",1,2,0,50,"B",1,2,"F",37
"1762",50,"B",2,2,1,50,"B",2,2,"F",87
"1763",50,"B",3,2,0,50,"B",3,2,"F",63
"1764",50,"B",4,2,0,50,"B",4,2,"F",75
"1765",50,"B",5,2,0,50,"B",5,2,"F",75
"1766",50,"B",6,2,0,50,"B",6,2,"F",52
"1767",50,"B",7,2,1,50,"B",7,2,"F",44
"1768",50,"B",8,2,1,50,"B",8,2,"F",70
"1769",50,"B",9,2,1,50,"B",9,2,"F",66
"1770",50,"B",10,2,0,50,"B",10,2,"F",100
"1771",50,"B",11,2,0,50,"B",11,2,"F",38
"1772",50,"B",12,2,0,50,"B",12,2,"F",87
"1773",50,"B",13,2,1,50,"B",13,2,"F",96
"1774",50,"B",14,2,1,50,"B",14,2,"F",89
"1775",50,"B",15,2,1,50,"B",15,2,"F",30
"1776",50,"B",16,2,0,50,"B",16,2,"F",46
"1777",50,"B",17,2,1,50,"B",17,2,"F",79
"1778",50,"B",18,2,1,50,"B",18,2,"F",89
"1779",50,"B",19,2,1,50,"B",19,2,"F",50
"1780",50,"B",20,2,1,50,"B",20,2,"F",88
"1781",50,"B",21,2,0,50,"B",21,2,"B",67
"1782",50,"B",22,2,0,50,"B",22,2,"B",74
"1783",50,"B",23,2,1,50,"B",23,2,"B",81
"1784",50,"B",24,2,0,50,"B",24,2,"B",7
"1785",50,"B",25,2,0,50,"B",25,2,"B",53
"1786",50,"B",26,2,1,50,"B",26,2,"B",80
"1787",50,"B",27,2,0,50,"B",27,2,"B",53
"1788",50,"B",28,2,0,50,"B",28,2,"B",8
"1789",50,"B",29,2,0,50,"B",29,2,"B",73
"1790",50,"B",30,2,0,50,"B",30,2,"B",89
"1791",50,"B",31,2,1,50,"B",31,2,"B",56
"1792",50,"B",32,2,1,50,"B",32,2,"B",95
"1793",50,"B",33,2,0,50,"B",33,2,"B",75
"1794",50,"B",34,2,0,50,"B",34,2,"B",80
"1795",50,"B",35,2,1,50,"B",35,2,"B",40
"1796",50,"B",36,2,0,50,"B",36,2,"B",65
"1797",50,"B",37,2,0,50,"B",37,2,"B",78
"1798",50,"B",38,2,0,50,"B",38,2,"B",79
"1799",50,"B",39,2,0,50,"B",39,2,"B",64
"1800",50,"B",40,2,1,50,"B",40,2,"B",100
"1801",50,"B",41,2,1,50,"B",41,2,"S",90
"1802",50,"B",42,2,0,50,"B",42,2,"S",85
"1803",50,"B",43,2,0,50,"B",43,2,"S",85
"1804",50,"B",44,2,1,50,"B",44,2,"S",65
"1805",50,"B",45,2,0,50,"B",45,2,"S",88
"1806",50,"B",46,2,1,50,"B",46,2,"S",86
"1807",50,"B",47,2,0,50,"B",47,2,"S",74
"1808",50,"B",48,2,1,50,"B",48,2,"S",85
"1809",50,"B",49,2,1,50,"B",49,2,"S",70
"1810",50,"B",50,2,1,50,"B",50,2,"S",86
"1811",50,"B",51,2,0,50,"B",51,2,"S",19
"1812",50,"B",52,2,1,50,"B",52,2,"S",97
"1813",50,"B",53,2,0,50,"B",53,2,"S",84
"1814",50,"B",54,2,1,50,"B",54,2,"S",78
"1815",50,"B",55,2,1,50,"B",55,2,"S",95
"1816",50,"B",56,2,0,50,"B",56,2,"S",95
"1817",50,"B",57,2,1,50,"B",57,2,"S",77
"1818",50,"B",58,2,1,50,"B",58,2,"S",90
"1819",50,"B",59,2,1,50,"B",59,2,"S",77
"1820",50,"B",60,2,1,50,"B",60,2,"S",87
"1821",50,"B",61,2,0,50,"B",61,2,"U",16
"1822",50,"B",62,2,0,50,"B",62,2,"U",22
"1823",50,"B",63,2,0,50,"B",63,2,"U",18
"1824",50,"B",64,2,0,50,"B",64,2,"U",43
"1825",50,"B",65,2,0,50,"B",65,2,"U",17
"1826",50,"B",66,2,0,50,"B",66,2,"U",49
"1827",50,"B",67,2,1,50,"B",67,2,"U",33
"1828",50,"B",68,2,0,50,"B",68,2,"U",68
"1829",50,"B",69,2,0,50,"B",69,2,"U",32
"1830",50,"B",70,2,0,50,"B",70,2,"U",40
"1831",50,"B",71,2,0,50,"B",71,2,"U",77
"1832",50,"B",72,2,1,50,"B",72,2,"U",68
"1833",50,"B",73,2,0,50,"B",73,2,"U",28
"1834",50,"B",74,2,0,50,"B",74,2,"U",70
"1835",50,"B",75,2,0,50,"B",75,2,"U",48
"1836",50,"B",76,2,0,50,"B",76,2,"U",20
"1837",50,"B",77,2,0,50,"B",77,2,"U",10
"1838",50,"B",78,2,0,50,"B",78,2,"U",72
"1839",50,"B",79,2,0,50,"B",79,2,"U",56
"1840",50,"B",80,2,0,50,"B",80,2,"U",10
"1841",54,"B",1,2,0,54,"B",1,2,"F",10
"1842",54,"B",2,2,0,54,"B",2,2,"F",80
"1843",54,"B",3,2,1,54,"B",3,2,"F",25
"1844",54,"B",4,2,0,54,"B",4,2,"F",0
"1845",54,"B",5,2,0,54,"B",5,2,"F",80
"1846",54,"B",6,2,1,54,"B",6,2,"F",60
"1847",54,"B",7,2,0,54,"B",7,2,"F",60
"1848",54,"B",8,2,1,54,"B",8,2,"F",100
"1849",54,"B",9,2,0,54,"B",9,2,"F",20
"1850",54,"B",10,2,1,54,"B",10,2,"F",100
"1851",54,"B",11,2,0,54,"B",11,2,"F",20
"1852",54,"B",12,2,1,54,"B",12,2,"F",80
"1853",54,"B",13,2,1,54,"B",13,2,"F",50
"1854",54,"B",14,2,1,54,"B",14,2,"F",25
"1855",54,"B",15,2,1,54,"B",15,2,"F",90
"1856",54,"B",16,2,0,54,"B",16,2,"F",75
"1857",54,"B",17,2,1,54,"B",17,2,"F",20
"1858",54,"B",18,2,1,54,"B",18,2,"F",100
"1859",54,"B",19,2,0,54,"B",19,2,"F",25
"1860",54,"B",20,2,1,54,"B",20,2,"F",100
"1861",54,"B",21,2,0,54,"B",21,2,"B",20
"1862",54,"B",22,2,0,54,"B",22,2,"B",75
"1863",54,"B",23,2,0,54,"B",23,2,"B",90
"1864",54,"B",24,2,0,54,"B",24,2,"B",20
"1865",54,"B",25,2,0,54,"B",25,2,"B",75
"1866",54,"B",26,2,1,54,"B",26,2,"B",100
"1867",54,"B",27,2,0,54,"B",27,2,"B",30
"1868",54,"B",28,2,0,54,"B",28,2,"B",80
"1869",54,"B",29,2,0,54,"B",29,2,"B",100
"1870",54,"B",30,2,0,54,"B",30,2,"B",60
"1871",54,"B",31,2,0,54,"B",31,2,"B",10
"1872",54,"B",32,2,0,54,"B",32,2,"B",100
"1873",54,"B",33,2,0,54,"B",33,2,"B",90
"1874",54,"B",34,2,0,54,"B",34,2,"B",10
"1875",54,"B",35,2,0,54,"B",35,2,"B",5
"1876",54,"B",36,2,0,54,"B",36,2,"B",90
"1877",54,"B",37,2,0,54,"B",37,2,"B",0
"1878",54,"B",38,2,0,54,"B",38,2,"B",60
"1879",54,"B",39,2,0,54,"B",39,2,"B",70
"1880",54,"B",40,2,0,54,"B",40,2,"B",0
"1881",54,"B",41,2,1,54,"B",41,2,"S",100
"1882",54,"B",42,2,0,54,"B",42,2,"S",80
"1883",54,"B",43,2,0,54,"B",43,2,"S",60
"1884",54,"B",44,2,0,54,"B",44,2,"S",25
"1885",54,"B",45,2,1,54,"B",45,2,"S",78
"1886",54,"B",46,2,0,54,"B",46,2,"S",28
"1887",54,"B",47,2,1,54,"B",47,2,"S",29
"1888",54,"B",48,2,1,54,"B",48,2,"S",100
"1889",54,"B",49,2,1,54,"B",49,2,"S",100
"1890",54,"B",50,2,0,54,"B",50,2,"S",0
"1891",54,"B",51,2,0,54,"B",51,2,"S",100
"1892",54,"B",52,2,0,54,"B",52,2,"S",0
"1893",54,"B",53,2,1,54,"B",53,2,"S",75
"1894",54,"B",54,2,0,54,"B",54,2,"S",50
"1895",54,"B",55,2,1,54,"B",55,2,"S",90
"1896",54,"B",56,2,0,54,"B",56,2,"S",50
"1897",54,"B",57,2,1,54,"B",57,2,"S",100
"1898",54,"B",58,2,1,54,"B",58,2,"S",90
"1899",54,"B",59,2,0,54,"B",59,2,"S",80
"1900",54,"B",60,2,1,54,"B",60,2,"S",60
"1901",54,"B",61,2,0,54,"B",61,2,"U",0
"1902",54,"B",62,2,0,54,"B",62,2,"U",0
"1903",54,"B",63,2,0,54,"B",63,2,"U",20
"1904",54,"B",64,2,0,54,"B",64,2,"U",30
"1905",54,"B",65,2,0,54,"B",65,2,"U",0
"1906",54,"B",66,2,0,54,"B",66,2,"U",20
"1907",54,"B",67,2,0,54,"B",67,2,"U",0
"1908",54,"B",68,2,0,54,"B",68,2,"U",10
"1909",54,"B",69,2,0,54,"B",69,2,"U",0
"1910",54,"B",70,2,0,54,"B",70,2,"U",20
"1911",54,"B",71,2,0,54,"B",71,2,"U",30
"1912",54,"B",72,2,0,54,"B",72,2,"U",10
"1913",54,"B",73,2,0,54,"B",73,2,"U",0
"1914",54,"B",74,2,0,54,"B",74,2,"U",0
"1915",54,"B",75,2,0,54,"B",75,2,"U",20
"1916",54,"B",76,2,0,54,"B",76,2,"U",0
"1917",54,"B",77,2,0,54,"B",77,2,"U",0
"1918",54,"B",78,2,0,54,"B",78,2,"U",0
"1919",54,"B",79,2,0,54,"B",79,2,"U",10
"1920",54,"B",80,2,0,54,"B",80,2,"U",40
"1921",58,"B",1,2,1,58,"B",1,2,"F",100
"1922",58,"B",2,2,1,58,"B",2,2,"F",80
"1923",58,"B",3,2,1,58,"B",3,2,"F",70
"1924",58,"B",4,2,0,58,"B",4,2,"F",90
"1925",58,"B",5,2,1,58,"B",5,2,"F",20
"1926",58,"B",6,2,1,58,"B",6,2,"F",100
"1927",58,"B",7,2,1,58,"B",7,2,"F",50
"1928",58,"B",8,2,1,58,"B",8,2,"F",70
"1929",58,"B",9,2,1,58,"B",9,2,"F",50
"1930",58,"B",10,2,1,58,"B",10,2,"F",70
"1931",58,"B",11,2,1,58,"B",11,2,"F",100
"1932",58,"B",12,2,1,58,"B",12,2,"F",30
"1933",58,"B",13,2,1,58,"B",13,2,"F",13
"1934",58,"B",14,2,1,58,"B",14,2,"F",100
"1935",58,"B",15,2,1,58,"B",15,2,"F",100
"1936",58,"B",16,2,1,58,"B",16,2,"F",70
"1937",58,"B",17,2,1,58,"B",17,2,"F",20
"1938",58,"B",18,2,1,58,"B",18,2,"F",100
"1939",58,"B",19,2,0,58,"B",19,2,"F",90
"1940",58,"B",20,2,1,58,"B",20,2,"F",0
"1941",58,"B",21,2,1,58,"B",21,2,"B",50
"1942",58,"B",22,2,0,58,"B",22,2,"B",100
"1943",58,"B",23,2,1,58,"B",23,2,"B",40
"1944",58,"B",24,2,0,58,"B",24,2,"B",50
"1945",58,"B",25,2,1,58,"B",25,2,"B",100
"1946",58,"B",26,2,1,58,"B",26,2,"B",40
"1947",58,"B",27,2,1,58,"B",27,2,"B",100
"1948",58,"B",28,2,1,58,"B",28,2,"B",100
"1949",58,"B",29,2,0,58,"B",29,2,"B",100
"1950",58,"B",30,2,0,58,"B",30,2,"B",50
"1951",58,"B",31,2,1,58,"B",31,2,"B",100
"1952",58,"B",32,2,0,58,"B",32,2,"B",70
"1953",58,"B",33,2,0,58,"B",33,2,"B",30
"1954",58,"B",34,2,0,58,"B",34,2,"B",40
"1955",58,"B",35,2,0,58,"B",35,2,"B",100
"1956",58,"B",36,2,0,58,"B",36,2,"B",100
"1957",58,"B",37,2,1,58,"B",37,2,"B",100
"1958",58,"B",38,2,1,58,"B",38,2,"B",6
"1959",58,"B",39,2,1,58,"B",39,2,"B",100
"1960",58,"B",40,2,1,58,"B",40,2,"B",100
"1961",58,"B",41,2,1,58,"B",41,2,"S",50
"1962",58,"B",42,2,0,58,"B",42,2,"S",100
"1963",58,"B",43,2,0,58,"B",43,2,"S",60
"1964",58,"B",44,2,1,58,"B",44,2,"S",100
"1965",58,"B",45,2,1,58,"B",45,2,"S",100
"1966",58,"B",46,2,1,58,"B",46,2,"S",75
"1967",58,"B",47,2,1,58,"B",47,2,"S",20
"1968",58,"B",48,2,1,58,"B",48,2,"S",67
"1969",58,"B",49,2,1,58,"B",49,2,"S",100
"1970",58,"B",50,2,1,58,"B",50,2,"S",100
"1971",58,"B",51,2,1,58,"B",51,2,"S",100
"1972",58,"B",52,2,1,58,"B",52,2,"S",50
"1973",58,"B",53,2,1,58,"B",53,2,"S",100
"1974",58,"B",54,2,0,58,"B",54,2,"S",50
"1975",58,"B",55,2,1,58,"B",55,2,"S",100
"1976",58,"B",56,2,1,58,"B",56,2,"S",78
"1977",58,"B",57,2,1,58,"B",57,2,"S",100
"1978",58,"B",58,2,1,58,"B",58,2,"S",90
"1979",58,"B",59,2,1,58,"B",59,2,"S",100
"1980",58,"B",60,2,1,58,"B",60,2,"S",100
"1981",58,"B",61,2,0,58,"B",61,2,"U",0
"1982",58,"B",62,2,0,58,"B",62,2,"U",20
"1983",58,"B",63,2,0,58,"B",63,2,"U",45
"1984",58,"B",64,2,1,58,"B",64,2,"U",20
"1985",58,"B",65,2,0,58,"B",65,2,"U",0
"1986",58,"B",66,2,0,58,"B",66,2,"U",12
"1987",58,"B",67,2,1,58,"B",67,2,"U",9
"1988",58,"B",68,2,0,58,"B",68,2,"U",0
"1989",58,"B",69,2,0,58,"B",69,2,"U",0
"1990",58,"B",70,2,0,58,"B",70,2,"U",2
"1991",58,"B",71,2,0,58,"B",71,2,"U",9
"1992",58,"B",72,2,0,58,"B",72,2,"U",0
"1993",58,"B",73,2,0,58,"B",73,2,"U",20
"1994",58,"B",74,2,0,58,"B",74,2,"U",0
"1995",58,"B",75,2,0,58,"B",75,2,"U",60
"1996",58,"B",76,2,0,58,"B",76,2,"U",0
"1997",58,"B",77,2,0,58,"B",77,2,"U",20
"1998",58,"B",78,2,0,58,"B",78,2,"U",20
"1999",58,"B",79,2,0,58,"B",79,2,"U",20
"2000",58,"B",80,2,0,58,"B",80,2,"U",20
"2001",62,"B",1,2,1,62,"B",1,2,"F",12
"2002",62,"B",2,2,1,62,"B",2,2,"F",45
"2003",62,"B",3,2,0,62,"B",3,2,"F",78
"2004",62,"B",4,2,1,62,"B",4,2,"F",12
"2005",62,"B",5,2,0,62,"B",5,2,"F",29
"2006",62,"B",6,2,1,62,"B",6,2,"F",100
"2007",62,"B",7,2,1,62,"B",7,2,"F",12
"2008",62,"B",8,2,1,62,"B",8,2,"F",78
"2009",62,"B",9,2,1,62,"B",9,2,"F",45
"2010",62,"B",10,2,1,62,"B",10,2,"F",23
"2011",62,"B",11,2,1,62,"B",11,2,"F",98
"2012",62,"B",12,2,1,62,"B",12,2,"F",78
"2013",62,"B",13,2,1,62,"B",13,2,"F",90
"2014",62,"B",14,2,1,62,"B",14,2,"F",90
"2015",62,"B",15,2,1,62,"B",15,2,"F",90
"2016",62,"B",16,2,1,62,"B",16,2,"F",75
"2017",62,"B",17,2,1,62,"B",17,2,"F",99
"2018",62,"B",18,2,1,62,"B",18,2,"F",100
"2019",62,"B",19,2,1,62,"B",19,2,"F",67
"2020",62,"B",20,2,1,62,"B",20,2,"F",99
"2021",62,"B",21,2,0,62,"B",21,2,"B",98
"2022",62,"B",22,2,0,62,"B",22,2,"B",99
"2023",62,"B",23,2,0,62,"B",23,2,"B",90
"2024",62,"B",24,2,0,62,"B",24,2,"B",96
"2025",62,"B",25,2,0,62,"B",25,2,"B",67
"2026",62,"B",26,2,0,62,"B",26,2,"B",90
"2027",62,"B",27,2,0,62,"B",27,2,"B",34
"2028",62,"B",28,2,1,62,"B",28,2,"B",90
"2029",62,"B",29,2,1,62,"B",29,2,"B",89
"2030",62,"B",30,2,0,62,"B",30,2,"B",23
"2031",62,"B",31,2,1,62,"B",31,2,"B",23
"2032",62,"B",32,2,1,62,"B",32,2,"B",75
"2033",62,"B",33,2,0,62,"B",33,2,"B",99
"2034",62,"B",34,2,1,62,"B",34,2,"B",89
"2035",62,"B",35,2,0,62,"B",35,2,"B",78
"2036",62,"B",36,2,0,62,"B",36,2,"B",87
"2037",62,"B",37,2,0,62,"B",37,2,"B",89
"2038",62,"B",38,2,0,62,"B",38,2,"B",81
"2039",62,"B",39,2,1,62,"B",39,2,"B",98
"2040",62,"B",40,2,0,62,"B",40,2,"B",99
"2041",62,"B",41,2,1,62,"B",41,2,"S",99
"2042",62,"B",42,2,1,62,"B",42,2,"S",89
"2043",62,"B",43,2,1,62,"B",43,2,"S",32
"2044",62,"B",44,2,1,62,"B",44,2,"S",99
"2045",62,"B",45,2,0,62,"B",45,2,"S",89
"2046",62,"B",46,2,0,62,"B",46,2,"S",12
"2047",62,"B",47,2,1,62,"B",47,2,"S",11
"2048",62,"B",48,2,1,62,"B",48,2,"S",22
"2049",62,"B",49,2,1,62,"B",49,2,"S",67
"2050",62,"B",50,2,0,62,"B",50,2,"S",34
"2051",62,"B",51,2,1,62,"B",51,2,"S",90
"2052",62,"B",52,2,1,62,"B",52,2,"S",90
"2053",62,"B",53,2,1,62,"B",53,2,"S",90
"2054",62,"B",54,2,0,62,"B",54,2,"S",78
"2055",62,"B",55,2,1,62,"B",55,2,"S",56
"2056",62,"B",56,2,1,62,"B",56,2,"S",34
"2057",62,"B",57,2,1,62,"B",57,2,"S",67
"2058",62,"B",58,2,1,62,"B",58,2,"S",99
"2059",62,"B",59,2,1,62,"B",59,2,"S",45
"2060",62,"B",60,2,1,62,"B",60,2,"S",90
"2061",62,"B",61,2,0,62,"B",61,2,"U",12
"2062",62,"B",62,2,0,62,"B",62,2,"U",12
"2063",62,"B",63,2,0,62,"B",63,2,"U",0
"2064",62,"B",64,2,0,62,"B",64,2,"U",34
"2065",62,"B",65,2,0,62,"B",65,2,"U",76
"2066",62,"B",66,2,0,62,"B",66,2,"U",78
"2067",62,"B",67,2,1,62,"B",67,2,"U",12
"2068",62,"B",68,2,0,62,"B",68,2,"U",31
"2069",62,"B",69,2,0,62,"B",69,2,"U",12
"2070",62,"B",70,2,0,62,"B",70,2,"U",67
"2071",62,"B",71,2,0,62,"B",71,2,"U",89
"2072",62,"B",72,2,1,62,"B",72,2,"U",23
"2073",62,"B",73,2,0,62,"B",73,2,"U",12
"2074",62,"B",74,2,0,62,"B",74,2,"U",11
"2075",62,"B",75,2,0,62,"B",75,2,"U",84
"2076",62,"B",76,2,0,62,"B",76,2,"U",12
"2077",62,"B",77,2,0,62,"B",77,2,"U",56
"2078",62,"B",78,2,0,62,"B",78,2,"U",11
"2079",62,"B",79,2,1,62,"B",79,2,"U",11
"2080",62,"B",80,2,0,62,"B",80,2,"U",78
"2081",66,"B",1,2,1,66,"B",1,2,"F",95
"2082",66,"B",2,2,1,66,"B",2,2,"F",39
"2083",66,"B",3,2,1,66,"B",3,2,"F",19
"2084",66,"B",4,2,0,66,"B",4,2,"F",20
"2085",66,"B",5,2,1,66,"B",5,2,"F",56
"2086",66,"B",6,2,0,66,"B",6,2,"F",18
"2087",66,"B",7,2,0,66,"B",7,2,"F",15
"2088",66,"B",8,2,1,66,"B",8,2,"F",34
"2089",66,"B",9,2,1,66,"B",9,2,"F",78
"2090",66,"B",10,2,1,66,"B",10,2,"F",56
"2091",66,"B",11,2,1,66,"B",11,2,"F",12
"2092",66,"B",12,2,0,66,"B",12,2,"F",73
"2093",66,"B",13,2,1,66,"B",13,2,"F",87
"2094",66,"B",14,2,0,66,"B",14,2,"F",16
"2095",66,"B",15,2,1,66,"B",15,2,"F",70
"2096",66,"B",16,2,0,66,"B",16,2,"F",79
"2097",66,"B",17,2,1,66,"B",17,2,"F",50
"2098",66,"B",18,2,1,66,"B",18,2,"F",70
"2099",66,"B",19,2,1,66,"B",19,2,"F",34
"2100",66,"B",20,2,1,66,"B",20,2,"F",80
"2101",66,"B",21,2,1,66,"B",21,2,"B",34
"2102",66,"B",22,2,1,66,"B",22,2,"B",10
"2103",66,"B",23,2,1,66,"B",23,2,"B",34
"2104",66,"B",24,2,0,66,"B",24,2,"B",5
"2105",66,"B",25,2,0,66,"B",25,2,"B",19
"2106",66,"B",26,2,1,66,"B",26,2,"B",56
"2107",66,"B",27,2,1,66,"B",27,2,"B",20
"2108",66,"B",28,2,1,66,"B",28,2,"B",80
"2109",66,"B",29,2,1,66,"B",29,2,"B",56
"2110",66,"B",30,2,0,66,"B",30,2,"B",67
"2111",66,"B",31,2,0,66,"B",31,2,"B",75
"2112",66,"B",32,2,1,66,"B",32,2,"B",16
"2113",66,"B",33,2,0,66,"B",33,2,"B",50
"2114",66,"B",34,2,1,66,"B",34,2,"B",19
"2115",66,"B",35,2,0,66,"B",35,2,"B",30
"2116",66,"B",36,2,0,66,"B",36,2,"B",60
"2117",66,"B",37,2,0,66,"B",37,2,"B",10
"2118",66,"B",38,2,1,66,"B",38,2,"B",34
"2119",66,"B",39,2,1,66,"B",39,2,"B",90
"2120",66,"B",40,2,0,66,"B",40,2,"B",23
"2121",66,"B",41,2,0,66,"B",41,2,"S",14
"2122",66,"B",42,2,0,66,"B",42,2,"S",30
"2123",66,"B",43,2,0,66,"B",43,2,"S",0
"2124",66,"B",44,2,0,66,"B",44,2,"S",100
"2125",66,"B",45,2,1,66,"B",45,2,"S",78
"2126",66,"B",46,2,0,66,"B",46,2,"S",78
"2127",66,"B",47,2,1,66,"B",47,2,"S",26
"2128",66,"B",48,2,1,66,"B",48,2,"S",17
"2129",66,"B",49,2,1,66,"B",49,2,"S",76
"2130",66,"B",50,2,0,66,"B",50,2,"S",75
"2131",66,"B",51,2,1,66,"B",51,2,"S",100
"2132",66,"B",52,2,1,66,"B",52,2,"S",67
"2133",66,"B",53,2,1,66,"B",53,2,"S",45
"2134",66,"B",54,2,1,66,"B",54,2,"S",56
"2135",66,"B",55,2,1,66,"B",55,2,"S",26
"2136",66,"B",56,2,0,66,"B",56,2,"S",23
"2137",66,"B",57,2,1,66,"B",57,2,"S",90
"2138",66,"B",58,2,1,66,"B",58,2,"S",80
"2139",66,"B",59,2,1,66,"B",59,2,"S",50
"2140",66,"B",60,2,1,66,"B",60,2,"S",90
"2141",66,"B",61,2,0,66,"B",61,2,"U",25
"2142",66,"B",62,2,0,66,"B",62,2,"U",25
"2143",66,"B",63,2,0,66,"B",63,2,"U",56
"2144",66,"B",64,2,1,66,"B",64,2,"U",45
"2145",66,"B",65,2,0,66,"B",65,2,"U",45
"2146",66,"B",66,2,0,66,"B",66,2,"U",13
"2147",66,"B",67,2,0,66,"B",67,2,"U",90
"2148",66,"B",68,2,0,66,"B",68,2,"U",23
"2149",66,"B",69,2,0,66,"B",69,2,"U",24
"2150",66,"B",70,2,0,66,"B",70,2,"U",2
"2151",66,"B",71,2,0,66,"B",71,2,"U",5
"2152",66,"B",72,2,1,66,"B",72,2,"U",43
"2153",66,"B",73,2,0,66,"B",73,2,"U",3
"2154",66,"B",74,2,1,66,"B",74,2,"U",12
"2155",66,"B",75,2,0,66,"B",75,2,"U",21
"2156",66,"B",76,2,0,66,"B",76,2,"U",21
"2157",66,"B",77,2,1,66,"B",77,2,"U",23
"2158",66,"B",78,2,0,66,"B",78,2,"U",54
"2159",66,"B",79,2,0,66,"B",79,2,"U",34
"2160",66,"B",80,2,0,66,"B",80,2,"U",2
"2161",70,"B",1,2,1,70,"B",1,2,"F",10
"2162",70,"B",2,2,1,70,"B",2,2,"F",90
"2163",70,"B",3,2,1,70,"B",3,2,"F",4
"2164",70,"B",4,2,0,70,"B",4,2,"F",0
"2165",70,"B",5,2,0,70,"B",5,2,"F",30
"2166",70,"B",6,2,0,70,"B",6,2,"F",89
"2167",70,"B",7,2,1,70,"B",7,2,"F",12
"2168",70,"B",8,2,1,70,"B",8,2,"F",19
"2169",70,"B",9,2,1,70,"B",9,2,"F",87
"2170",70,"B",10,2,1,70,"B",10,2,"F",98
"2171",70,"B",11,2,0,70,"B",11,2,"F",1
"2172",70,"B",12,2,1,70,"B",12,2,"F",100
"2173",70,"B",13,2,1,70,"B",13,2,"F",80
"2174",70,"B",14,2,0,70,"B",14,2,"F",90
"2175",70,"B",15,2,0,70,"B",15,2,"F",100
"2176",70,"B",16,2,0,70,"B",16,2,"F",95
"2177",70,"B",17,2,1,70,"B",17,2,"F",70
"2178",70,"B",18,2,1,70,"B",18,2,"F",56
"2179",70,"B",19,2,1,70,"B",19,2,"F",78
"2180",70,"B",20,2,0,70,"B",20,2,"F",80
"2181",70,"B",21,2,1,70,"B",21,2,"B",90
"2182",70,"B",22,2,1,70,"B",22,2,"B",87
"2183",70,"B",23,2,0,70,"B",23,2,"B",90
"2184",70,"B",24,2,0,70,"B",24,2,"B",63
"2185",70,"B",25,2,1,70,"B",25,2,"B",57
"2186",70,"B",26,2,1,70,"B",26,2,"B",55
"2187",70,"B",27,2,1,70,"B",27,2,"B",23
"2188",70,"B",28,2,0,70,"B",28,2,"B",86
"2189",70,"B",29,2,0,70,"B",29,2,"B",98
"2190",70,"B",30,2,1,70,"B",30,2,"B",96
"2191",70,"B",31,2,0,70,"B",31,2,"B",50
"2192",70,"B",32,2,1,70,"B",32,2,"B",83
"2193",70,"B",33,2,0,70,"B",33,2,"B",92
"2194",70,"B",34,2,0,70,"B",34,2,"B",90
"2195",70,"B",35,2,0,70,"B",35,2,"B",13
"2196",70,"B",36,2,0,70,"B",36,2,"B",100
"2197",70,"B",37,2,1,70,"B",37,2,"B",80
"2198",70,"B",38,2,1,70,"B",38,2,"B",75
"2199",70,"B",39,2,1,70,"B",39,2,"B",69
"2200",70,"B",40,2,1,70,"B",40,2,"B",93
"2201",70,"B",41,2,1,70,"B",41,2,"S",70
"2202",70,"B",42,2,0,70,"B",42,2,"S",69
"2203",70,"B",43,2,0,70,"B",43,2,"S",60
"2204",70,"B",44,2,1,70,"B",44,2,"S",79
"2205",70,"B",45,2,1,70,"B",45,2,"S",100
"2206",70,"B",46,2,0,70,"B",46,2,"S",54
"2207",70,"B",47,2,0,70,"B",47,2,"S",80
"2208",70,"B",48,2,1,70,"B",48,2,"S",95
"2209",70,"B",49,2,1,70,"B",49,2,"S",83
"2210",70,"B",50,2,1,70,"B",50,2,"S",20
"2211",70,"B",51,2,0,70,"B",51,2,"S",40
"2212",70,"B",52,2,1,70,"B",52,2,"S",30
"2213",70,"B",53,2,1,70,"B",53,2,"S",100
"2214",70,"B",54,2,1,70,"B",54,2,"S",54
"2215",70,"B",55,2,0,70,"B",55,2,"S",80
"2216",70,"B",56,2,0,70,"B",56,2,"S",100
"2217",70,"B",57,2,1,70,"B",57,2,"S",89
"2218",70,"B",58,2,1,70,"B",58,2,"S",69
"2219",70,"B",59,2,1,70,"B",59,2,"S",90
"2220",70,"B",60,2,0,70,"B",60,2,"S",78
"2221",70,"B",61,2,0,70,"B",61,2,"U",0
"2222",70,"B",62,2,0,70,"B",62,2,"U",49
"2223",70,"B",63,2,1,70,"B",63,2,"U",4
"2224",70,"B",64,2,1,70,"B",64,2,"U",20
"2225",70,"B",65,2,0,70,"B",65,2,"U",0
"2226",70,"B",66,2,0,70,"B",66,2,"U",2
"2227",70,"B",67,2,0,70,"B",67,2,"U",2
"2228",70,"B",68,2,0,70,"B",68,2,"U",43
"2229",70,"B",69,2,0,70,"B",69,2,"U",45
"2230",70,"B",70,2,1,70,"B",70,2,"U",20
"2231",70,"B",71,2,1,70,"B",71,2,"U",1
"2232",70,"B",72,2,0,70,"B",72,2,"U",19
"2233",70,"B",73,2,0,70,"B",73,2,"U",5
"2234",70,"B",74,2,1,70,"B",74,2,"U",67
"2235",70,"B",75,2,0,70,"B",75,2,"U",40
"2236",70,"B",76,2,0,70,"B",76,2,"U",0
"2237",70,"B",77,2,0,70,"B",77,2,"U",0
